GNa,GNaL,Gto,PCa,GKr,GKs,GK1,Gncx,GNaK,Jrel,Jup,GCa,GKb,PNab,PCab,GClCa,GClb,"INaCa,SS","ICaL,SS",aCaMK,bCaMK,CaMKo,[CMDN],[TRPN],[BSR],[BSL],[CSQN],"tau,diffCa","tau,tr"
13.8089454683,0.0268241733,0.1689346532,7.89211e-05,0.0263107341,0.0012056591,0.6236908758,0.0028059822,14.2931072024,1.6468385098,1.1900965089,0.0005185914,0.019961449,2e-09,6.52e-08,0.3226131567,0.0024415032,0.4267158975,0.7396523833,0.0516947147,0.0006257014,0.0385059077,0.0444970286,0.0724583149,0.0387711162,1.3634091994,8.0305415498,0.1733966947,52.7980096527
13.6990471162,0.0296308437,0.1611585502,8.85603e-05,0.0254867324,0.0013226212,0.7759769359,0.0026444203,12.0841396294,1.7615911142,0.910915509,0.0004492512,0.016634598,2.3e-09,5.68e-08,0.3146207662,0.0019452992,0.3043398989,0.9598748169,0.0406524261,0.0005829847,0.0567555302,0.0586905839,0.0690668751,0.0408457003,1.1684762592,10.6166065079,0.1846683247,45.2330905651
9.7144648436,0.0262459981,0.1648717833,6.38362e-05,0.0396155241,0.0012005704,0.803198413,0.0032919925,13.0864742364,1.4459585087,0.7779059755,0.000519518,0.0153980012,2.4e-09,5.07e-08,0.3481904092,0.0017944185,0.2737950728,0.7526265908,0.0411701057,0.0007213603,0.0538225018,0.0474516388,0.0872184521,0.048342419,0.8869721621,10.6287558447,0.1999093041,60.2711722233
12.1335592346,0.0266074029,0.1356248001,0.0001045816,0.0353966265,0.0008568686,0.7749901845,0.0032360875,18.7609693507,1.4449984747,1.2259345799,0.0004280358,0.0177078611,2.3e-09,6.35e-08,0.326604924,0.0015855662,0.3223162682,0.9083298067,0.044350294,0.0007957085,0.0470042873,0.055491259,0.0596771435,0.0537407391,1.0298845733,12.0393686979,0.1680548787,52.1321782352
9.3544384546,0.0219445512,0.165511198,9.98893e-05,0.0328287008,0.0009399866,0.606308208,0.0027898558,13.8485178372,1.2003980097,0.7982692943,0.0005089537,0.0207338944,1.8e-09,4.74e-08,0.2245059054,0.0020516979,0.2860605264,0.8143760646,0.0507790012,0.0005601566,0.042656669,0.049679217,0.0645338371,0.052979327,1.0814053954,11.8598424136,0.2333560629,45.2564868683
8.8785718269,0.031118519,0.1993615821,6.78051e-05,0.040035318,0.000858216,0.7564838726,0.0035135838,14.3177931811,1.3290453671,0.9073688622,0.0004679578,0.0204851905,2.3e-09,7.32e-08,0.3209368369,0.0019601839,0.29531211,0.9416203688,0.0416497583,0.0006869483,0.048851464,0.043891685,0.0647783503,0.0392634004,1.3908640517,9.2197861639,0.1594487336,48.3990143852
14.2884925883,0.0284427698,0.198639154,7.53417e-05,0.0374979942,0.0009155466,0.5385924786,0.0026320679,11.9409216504,1.2840015606,1.2360029228,0.0005426911,0.0150649243,1.8e-09,5.56e-08,0.2666697421,0.0016124957,0.2975999836,0.7611668296,0.0379032965,0.0005768755,0.048962014,0.0620629696,0.0816614325,0.0353490047,1.2160088906,11.3542223662,0.2306857237,57.9324838117
10.7491921436,0.0218752559,0.1866643621,8.56165e-05,0.0289808338,0.0012766409,0.5693739272,0.002746846,19.3128445571,1.4657183058,1.1857567862,0.0005817973,0.0171435734,2.2e-09,4.45e-08,0.3343543964,0.0018405087,0.3648539465,0.9590842312,0.0556661674,0.0008498542,0.0403539908,0.0578926106,0.0546602431,0.0453555662,1.3690614447,8.4532470214,0.2490289476,60.4422934077
12.7044178744,0.0222053514,0.1894432765,9.58649e-05,0.0348780278,0.0010699239,0.65358487,0.0033653137,15.0476737942,1.4291001318,0.9178446003,0.0004626442,0.0156584805,2.2e-09,6.46e-08,0.2229594918,0.0018105515,0.3201716873,0.6135834221,0.0555378789,0.0007938718,0.0575098406,0.0614589849,0.0861462256,0.0562198075,1.1082767176,10.1710250356,0.1825055886,71.8337608618
12.0202857352,0.0288312129,0.1888631689,8.68281e-05,0.039849573,0.001285251,0.5946999127,0.003905197,14.4090163367,1.7428857866,0.8111643567,0.0004903762,0.0156786811,1.8e-09,6.22e-08,0.295662298,0.0024051726,0.2733902787,0.6705126656,0.061876838,0.0007999184,0.048533893,0.0530945493,0.0535491829,0.0353972006,0.9625429282,11.6980495023,0.2010929021,49.2293025967
13.300259588,0.0320336049,0.1571969032,9.02595e-05,0.0256947844,0.0012981803,0.6091343195,0.003471491,18.4661858371,1.7859977475,1.1849404901,0.0006075142,0.0224490816,1.6e-09,6.17e-08,0.3258298517,0.0017608758,0.3187334167,0.7870369162,0.0436191229,0.0006560205,0.0545939037,0.0469133664,0.0774317083,0.0493184403,1.343358491,9.477522473,0.2404204601,58.5847904032
13.2320261795,0.0280628509,0.1804760222,7.44289e-05,0.0262754362,0.0010254309,0.6001311728,0.0036837156,12.0029779412,1.3133301925,1.0690438286,0.0005737176,0.0178991545,1.9e-09,6.32e-08,0.2932627426,0.0017181856,0.3239352366,0.7915699077,0.0566426982,0.0006263934,0.0558222912,0.0457276565,0.0557711737,0.0455662606,1.3047527565,8.9986350577,0.2226263963,69.2601371147
12.1757047868,0.0209594147,0.1530515301,8.73663e-05,0.0379806371,0.0012728282,0.6315071922,0.0031957383,17.7073968475,1.5129388773,1.2248417438,0.0005414864,0.0225538023,2.1e-09,6.34e-08,0.2480144086,0.0023548657,0.3271355571,0.846022099,0.0413026634,0.0007626248,0.0618345684,0.0561148057,0.080652416,0.0519085926,0.945286593,9.9436095207,0.2493275704,61.7679837221
11.153523992,0.0293130616,0.1554936831,8.92798e-05,0.0273420637,0.0009238035,0.746119029,0.0031623906,13.1407307354,1.43855113,1.2471101225,0.000453495,0.0232995668,1.4e-09,6.2e-08,0.2946657905,0.0017581126,0.3688300613,0.903190746,0.0438913783,0.0006907133,0.0615158095,0.0597454793,0.0601862075,0.0358710911,1.0802973156,12.3190593816,0.171369196,68.9260868326
11.7846399337,0.0338133576,0.1732957618,9.20439e-05,0.0333607508,0.0009833287,0.8110389034,0.0025925404,13.9205104807,1.4580965968,1.1817549377,0.0004780187,0.0226885091,1.6e-09,5.45e-08,0.2366699398,0.0020555487,0.3355917203,0.9893704935,0.041860792,0.0005336309,0.0414990523,0.0378514795,0.0660520154,0.0362419693,1.3040960184,11.1624957679,0.2150005653,56.3830050369
9.08561902,0.0308480483,0.1818753592,9.82655e-05,0.0380384257,0.0013568467,0.7000106586,0.0042411178,18.5504099584,1.3192690852,1.1555648421,0.0006122744,0.0222729814,2e-09,6.2e-08,0.2317876152,0.0021432781,0.3033091007,0.6421406921,0.0579009133,0.000568645,0.0443725034,0.0622991356,0.083492129,0.0502644648,1.3440011386,11.3601316479,0.2480210143,70.71231409
10.4404109788,0.0216220127,0.1640591534,9.99355e-05,0.0393366604,0.000889536,0.7876059837,0.0036591131,15.7361548816,1.5879650464,1.0222435444,0.0003895453,0.0186529333,1.5e-09,6.89e-08,0.2696804077,0.0016260268,0.3780378035,0.7948772238,0.0543781559,0.0007792775,0.0602299136,0.0592779222,0.0648700919,0.040517552,1.3389998598,7.9789739053,0.1870758627,67.3427346302
10.6220122326,0.0257881946,0.1233674031,0.0001007077,0.0320910033,0.0012344307,0.6808512691,0.0042203558,18.5257486809,1.7921217834,0.8859801272,0.0005651126,0.0155864429,2.1e-09,7.19e-08,0.27234533,0.0015688063,0.3327740592,0.9468222878,0.0574692123,0.0006896889,0.038900404,0.0603639053,0.0760914723,0.0432132552,1.0501569465,11.4230572657,0.1833746381,74.9985299819
9.9501994454,0.0272873934,0.1236098418,8.92054e-05,0.0311699437,0.0008551604,0.6186378264,0.0041899969,15.3711736375,1.593973443,1.0670531358,0.0004839833,0.0156455683,2.1e-09,6.15e-08,0.2189070436,0.0019496509,0.2905680173,0.7424243279,0.053819668,0.000629139,0.0515174481,0.0437854678,0.0792320993,0.0387443709,1.3753257656,12.2735371656,0.1565916283,50.0382170262
14.51069655,0.0313735571,0.1550532931,8.07346e-05,0.032455346,0.0011109562,0.7518036018,0.0035097692,15.8384729808,1.5053117925,1.2039844066,0.000623945,0.0194868302,2.1e-09,4.93e-08,0.3400801978,0.0014954086,0.3174331447,0.7735837367,0.040300569,0.0005972679,0.0488800353,0.0429523816,0.0822132647,0.046850378,1.3311116564,11.8430502463,0.2128447764,68.7412539897
12.9771701033,0.0232176956,0.1581425033,8.53564e-05,0.0277080913,0.0012945418,0.540525355,0.0038563428,12.1555835461,1.332280659,0.9025432131,0.0005921672,0.0146463914,2.1e-09,6.33e-08,0.2410070964,0.0016949449,0.3949883778,0.8881640296,0.0553234426,0.0005812142,0.0438831911,0.0412309823,0.0689754594,0.0538140263,1.2973941132,10.1743455678,0.2026983301,52.8216454892
9.6529269319,0.0311268868,0.1952290922,9.28099e-05,0.0384286012,0.0013186159,0.7657969966,0.0025517728,15.8792750282,1.4423806808,0.7871823759,0.0004518665,0.0212751129,2.1e-09,5.09e-08,0.2919359575,0.0022064291,0.3728675049,0.61662613,0.0448072047,0.0008198395,0.0493256802,0.0439216889,0.0546980447,0.0469027498,0.8768889122,10.7888667436,0.2314858496,50.369608251
9.1097381177,0.0315335758,0.1369747275,7.05916e-05,0.0340523362,0.0009754807,0.8218211018,0.0034036483,13.1792126887,1.9025513638,0.8512633512,0.0005072792,0.0202551144,2.2e-09,6.38e-08,0.2967087789,0.0023593655,0.3177767689,0.8654801942,0.0400923207,0.000749763,0.0539806102,0.0380535275,0.0735876543,0.0489272361,1.3412949741,9.2228915817,0.1938629351,51.4453645828
10.054307868,0.0278028789,0.1841326124,6.47222e-05,0.026011837,0.0013261533,0.8421841115,0.0028489331,18.6919786159,1.3502194655,1.1212502209,0.0004629168,0.0174333664,2e-09,5.96e-08,0.2145008992,0.0019427662,0.3860758564,0.7808330524,0.0589414242,0.0006889225,0.0528274809,0.0434569824,0.0718224523,0.0549679749,1.0134891867,9.9821482785,0.2039462696,73.0122434435
8.9537781689,0.0276955623,0.1957545465,7.77248e-05,0.029237128,0.001090812,0.5802461662,0.0040373206,13.0493449987,1.3220899216,0.826512406,0.0005581317,0.0188174217,1.8e-09,4.82e-08,0.2835233914,0.002416778,0.2656141103,0.755897465,0.0454733272,0.0006474817,0.0551698813,0.0613301443,0.0623353695,0.0503726955,1.2307914839,8.8571799258,0.1959377006,48.3064234402
11.7703271639,0.0289322502,0.189695672,6.51719e-05,0.0256849308,0.0010134954,0.5632462569,0.0040455161,14.4615853265,1.363155173,0.8833233009,0.0005377201,0.0176362427,2.2e-09,5.37e-08,0.328801031,0.0021230079,0.4179128829,0.7630803561,0.0407917802,0.0007460545,0.0482935429,0.0471873957,0.0792161794,0.0475655139,0.9344954242,10.2173769885,0.1995636025,51.6586373239
13.956917361,0.0305313678,0.1707598354,8.33595e-05,0.0260321118,0.000911,0.7619766977,0.0029891701,16.882710196,1.7810122762,0.8995203851,0.0005511472,0.0158657931,2e-09,7.09e-08,0.3026887854,0.0023607976,0.4112677729,0.983398233,0.0486544939,0.000552138,0.0601352602,0.0462436535,0.0834295928,0.054850024,0.863070213,11.1832867773,0.2008123638,63.5513240881
9.0433947545,0.0290090856,0.1365686003,9.34432e-05,0.028406362,0.0013330302,0.8094590184,0.0026023929,14.4356804148,1.4847821527,1.0491344836,0.0004835491,0.0150890247,1.8e-09,5.68e-08,0.3187517588,0.002467749,0.3328846684,0.7686393598,0.0555033224,0.0008123218,0.0581904967,0.0452587431,0.0667113543,0.0381926988,1.3343939934,9.7793709366,0.2014828263,72.8742165123
10.8261566819,0.0307683002,0.1917370712,6.85349e-05,0.0373348456,0.000844874,0.5943867452,0.0032681063,11.5884639804,1.8170048148,1.1494837635,0.0004444241,0.0167882532,1.8e-09,5.83e-08,0.3244517332,0.0015536024,0.3262260601,0.9559244478,0.0480288426,0.0006915303,0.0555398956,0.0549789013,0.0625267999,0.0527205069,1.3796921965,8.1942577709,0.2215578213,73.784701177
10.2924850648,0.0313491496,0.1691911521,6.87279e-05,0.039919392,0.0010232345,0.6779627852,0.0038521708,17.8810178163,1.8631345247,1.2125968435,0.0003752714,0.0147642291,2.2e-09,4.99e-08,0.2388540547,0.0019776962,0.3619588302,0.8160969881,0.0541375707,0.0006362115,0.0593557032,0.0431330971,0.0726812509,0.0550611406,1.2727945245,11.3944938792,0.1545434502,56.8574941118
8.9412400515,0.0249281514,0.1725387051,7.00793e-05,0.0265431925,0.0013608907,0.6072383615,0.0030998794,17.8444249049,1.6823168496,0.8274802546,0.0004891399,0.0186145026,1.5e-09,5.47e-08,0.2509230281,0.0019635788,0.2689749191,0.7841039913,0.0521566623,0.0005522137,0.0415541291,0.0520931657,0.0640954605,0.0538564738,1.0713894445,10.9697750201,0.2159993703,46.2713518729
14.3187912469,0.0214769115,0.1475245399,7.79846e-05,0.0398965975,0.0010747433,0.7819198325,0.0039835416,16.8364974948,1.1659375711,0.960923462,0.0004181074,0.0175255926,1.5e-09,5.57e-08,0.2597052245,0.0022739881,0.2794459158,0.8712119622,0.0608577617,0.0006964549,0.0532895128,0.0502876301,0.0722030833,0.0453068796,1.0939863897,7.911330883,0.1645006571,65.0822538727
10.5553214865,0.0217120562,0.1938767675,8.75117e-05,0.0373272742,0.0011128033,0.8610671088,0.0028635868,11.7722933017,1.3335159729,0.8318989702,0.0005259436,0.0164881297,1.5e-09,7.07e-08,0.3345882404,0.0014972925,0.3497895928,0.7655952723,0.0546185102,0.0005245204,0.0377732474,0.0480790596,0.0733607822,0.0440289686,0.97110704,8.7650823577,0.1721440597,52.2587669301
10.7853204031,0.0289616046,0.152395913,7.24722e-05,0.0298114851,0.0012939121,0.6673287537,0.0026662044,13.4039509501,1.4116636017,0.8635263959,0.0004337471,0.0148010556,1.9e-09,6.09e-08,0.231386925,0.0024589926,0.2717588359,0.7907810166,0.04478884,0.0006084486,0.0496204432,0.0466289848,0.0707444841,0.045441909,0.9334568317,10.8118571815,0.2095196881,60.7165480667
14.5341351881,0.0227071741,0.1751782975,9.90011e-05,0.0261295206,0.0012427292,0.8143558736,0.0034282655,12.5172890026,1.7998615011,0.9989247479,0.0005630773,0.0155464754,2.1e-09,6.69e-08,0.3360345299,0.0021030656,0.3213059861,0.9035997705,0.0500921976,0.0005773977,0.0586763231,0.0487310908,0.07659787,0.0439487393,1.1744700914,9.4997185109,0.2050262395,50.7896689574
9.4521515576,0.0230594266,0.1950959046,7.10157e-05,0.0338141975,0.0011651068,0.6987876767,0.0032777888,18.6170122577,1.5234062908,0.9131756965,0.0005889292,0.0224027925,2e-09,6.4e-08,0.2694238455,0.0021625903,0.3956665085,0.7601417334,0.0502721598,0.0007004088,0.052649374,0.0408855041,0.0652139865,0.0417135255,0.9988171027,9.882605669,0.1819935229,59.3124815229
12.0317119598,0.0210751354,0.1604045697,8.64381e-05,0.039772085,0.0009394976,0.6310480716,0.0028817245,19.1226615481,1.5752875329,1.1548816772,0.0005629408,0.0170561696,2e-09,4.77e-08,0.3274327763,0.0017131632,0.26388108,0.645426361,0.0584435389,0.00074149,0.0531986611,0.0473964585,0.0853919788,0.0542881252,1.1211443089,10.5889764109,0.1688010264,53.3387885122
10.9755044501,0.0344245022,0.1407586936,8.10561e-05,0.0294046174,0.0010344415,0.6537812444,0.0031394868,17.8861070837,1.4206013011,1.1616817841,0.000427897,0.022121549,2.3e-09,6.15e-08,0.3023771888,0.001752016,0.3594594394,0.6627660186,0.0388906778,0.0007869952,0.0445444017,0.0595943713,0.056545137,0.0365667186,1.0400249092,11.7946070298,0.1822685917,74.7011346923
13.7385956142,0.0269293078,0.150279112,9.68201e-05,0.0285079888,0.0009292258,0.7406437189,0.0030169071,15.9668408118,1.3180893555,1.1905471521,0.0003965062,0.0213504334,1.8e-09,6.97e-08,0.2686959284,0.002357696,0.2692668268,0.9665235478,0.0546033529,0.0008214504,0.0619021543,0.0609707867,0.0763881951,0.056467396,1.1549008156,9.9016311201,0.1965559062,50.5889320992
9.939388207,0.0260651092,0.149841334,0.0001032794,0.0288351923,0.0011784422,0.6217654069,0.00416069,18.1122106416,1.5409750385,1.0652089124,0.000582193,0.0183394243,1.7e-09,5.01e-08,0.3124270886,0.0021211505,0.4330432938,0.8229910915,0.0437124534,0.0006076818,0.0476297462,0.0420208138,0.0817381944,0.0462323508,1.2230564185,9.3422596167,0.1661014793,49.391280789
9.0126131011,0.0253683294,0.1418081077,7.78175e-05,0.0316712877,0.0013085478,0.7012799777,0.0039942571,13.184853548,1.4419629234,1.0380384682,0.0004351015,0.01755373,2.3e-09,6.17e-08,0.2839397119,0.0023709818,0.3745937286,0.7024327958,0.0550618542,0.0007719318,0.0618592943,0.0417032508,0.0559395717,0.0512584417,1.2768223776,9.8170374304,0.2135674568,74.3743970003
11.74959155,0.0310539634,0.1616170706,6.45404e-05,0.0318203704,0.0008684764,0.6698456171,0.0039714342,16.7276746754,1.5562704644,1.2375297834,0.0004779743,0.0221873463,1.8e-09,6.85e-08,0.2981500663,0.0022892178,0.3800715527,0.8286877476,0.0516221775,0.0008315161,0.0501018901,0.059535986,0.0852198106,0.0374042392,0.8752433909,12.0449129114,0.1868904214,49.7006459296
12.4690297299,0.0287832865,0.1350434101,6.99016e-05,0.0337502663,0.0009923668,0.7149983779,0.0026557875,12.809864926,1.4663696861,1.1266510583,0.0005494638,0.0166836225,1.6e-09,5.9e-08,0.2173044156,0.0022489763,0.385522969,0.9516421011,0.0395928083,0.000624851,0.051205969,0.0403260641,0.0676176441,0.047876376,1.3441403624,11.8269367242,0.247411802,59.5722421195
14.2668630887,0.0249866805,0.1882271829,0.00010469,0.0291794846,0.0009620545,0.8364552035,0.0035748637,16.9983107428,1.2023972591,1.1873847702,0.0004951147,0.0198032624,2.4e-09,4.68e-08,0.3028231398,0.0019344957,0.2783654804,0.9412888,0.0525398663,0.0006833518,0.0455471806,0.0496673182,0.0582067454,0.0474352534,1.0569163194,11.0535867953,0.1538994217,47.1848511918
12.9458985302,0.0291079884,0.1398886436,8.83397e-05,0.0286038324,0.0009038103,0.7971603258,0.0036900871,13.6058626305,1.218023526,1.1877343575,0.0004844658,0.0232660912,2.2e-09,6.87e-08,0.2345114956,0.0022265995,0.2945295353,0.9745736398,0.0494840958,0.0006046393,0.0438240536,0.0539200288,0.0561074757,0.0581885983,0.9353990253,10.0601262807,0.1534688942,48.1430107283
11.8467088466,0.0333945852,0.1552834876,9.31974e-05,0.0330933175,0.0008742867,0.7664953765,0.0031835739,18.3654776585,1.8798497582,0.9196889377,0.0004573806,0.0222779368,1.5e-09,6.64e-08,0.3246638808,0.0020828643,0.4367698476,0.6496575373,0.0542891015,0.0006448884,0.0506755294,0.0547678844,0.0842470054,0.0380859328,1.3854725606,8.7941903413,0.2440862818,60.7611800153
11.9601810069,0.0289480305,0.1784521638,6.51631e-05,0.0390863255,0.0008405511,0.8141054107,0.0026154016,12.1681184491,1.7414139651,1.2078414219,0.0003916007,0.0147172609,2.1e-09,4.63e-08,0.2664343638,0.0021197333,0.4043909715,0.7103795092,0.0536879999,0.000522993,0.0585753818,0.0375040418,0.0624102239,0.046114786,1.0482884847,8.0444861082,0.1843985838,71.9073138661
9.8903371643,0.0344396801,0.1589947404,9.2532e-05,0.0376730291,0.000990319,0.6728900035,0.0033480519,18.5189973126,1.423021945,0.767161284,0.0005947867,0.0161454422,1.7e-09,7.17e-08,0.2803376495,0.0016604805,0.2958785706,0.8387827134,0.0484882711,0.0006067527,0.0462066729,0.0441992588,0.0750821487,0.0420872941,1.2936429793,11.6696908682,0.1584141759,55.558922998
11.8439861471,0.0336456088,0.188718632,9.22029e-05,0.0268997547,0.0008941466,0.5263492892,0.0027147135,16.834111166,1.274977716,1.1137807444,0.0005830383,0.0207232696,2.3e-09,6.98e-08,0.3254403794,0.0020535286,0.3448031238,0.7123686484,0.0397654794,0.0006466426,0.0384953712,0.0565511462,0.0620978799,0.0584061461,1.0552631401,8.1315221453,0.192510289,60.3834725488
9.5878102827,0.0308922333,0.1933257564,6.80642e-05,0.0266299079,0.0012967993,0.6505803746,0.0026997407,14.0112686364,1.6696835456,0.8889467136,0.0004787882,0.0155065438,1.6e-09,7.01e-08,0.2441855392,0.0018562964,0.3950282386,0.9337214615,0.0426298573,0.0006086496,0.0379372066,0.0487038353,0.0776683762,0.0582708452,1.262204213,9.5764527565,0.1987686788,69.1851031209
10.0836872148,0.031812498,0.1935229559,9.49781e-05,0.0355997261,0.0011803052,0.6390483809,0.0033418446,13.560373483,1.7074364624,1.1644588632,0.0005078655,0.016704611,2.3e-09,7.07e-08,0.2881134719,0.001742618,0.3275563272,0.8424677413,0.0472394708,0.0007879979,0.0408240489,0.0449125044,0.0815607854,0.0574262268,1.1289603208,12.1008695741,0.2297404613,45.07982298
14.4853310435,0.0258037579,0.1309458695,9.36949e-05,0.0307318623,0.0009290773,0.6873539368,0.0033779771,14.1178679377,1.492615426,0.9187639565,0.000520056,0.0154448172,1.9e-09,4.57e-08,0.2777930697,0.002069584,0.3784231216,0.973096208,0.0516834947,0.000838542,0.0480457751,0.061992128,0.0714748123,0.0538706023,0.8462101041,10.8952921824,0.1634094571,55.9635914503
9.236426964,0.0287474177,0.1460253328,8.57991e-05,0.039060736,0.0010411924,0.5301905714,0.0040211076,17.3343781114,1.8076976353,0.867994852,0.000598645,0.0160106537,2.1e-09,6.87e-08,0.2377129443,0.0018492272,0.2768725293,0.9572356372,0.0470897549,0.0007755492,0.0592437889,0.0399093484,0.0841653549,0.049102778,0.8571696784,8.3339183461,0.1768730329,62.8466554239
13.1234566705,0.0278922968,0.1210958538,8.40994e-05,0.0244414458,0.0008676749,0.6134614305,0.003823665,11.9495308014,1.5740870447,0.8142783698,0.0003787326,0.0210041945,2.3e-09,6.26e-08,0.268309552,0.0019209875,0.4351789847,0.9455445329,0.044773092,0.0006691881,0.0421322445,0.0587262271,0.0528954388,0.0407883012,1.0476230546,11.6528548642,0.1814828439,46.8360031732
9.0284149581,0.033094305,0.1715022134,8.81011e-05,0.0254538598,0.0012723772,0.6231124302,0.0041210026,15.3271665401,1.6267840643,0.9056557595,0.0005008963,0.0178305132,1.5e-09,4.83e-08,0.319573152,0.0017826834,0.4029949393,0.9066912963,0.0612360435,0.0008317909,0.0491255234,0.0621959378,0.0572568782,0.0372728152,1.1398795347,8.252843695,0.1862297459,49.3004064686
