Iup(max),[Trpn]max,"gb,Ca",gCaL,INaCa(max),"Ip,Ca(max)",[Cmdn]max,"tau,tr","Tref,a","TRPN50,a","nTm,a","nTRPN,a","kTRPN,a","rs,a","rw,a","Aeff,a","ku,a","beta1,a","beta0,a","gamma,s,a","gamma,w,a","phi,a","ca50,a","nu,a","mu,a"
0.00675841,0.0870484,0.00119124,0.0942401,1771.0,0.177846,0.0516771,230.726,117.853,0.212945,3.50501,1.70449,0.0682455,0.255835,0.612752,29.232,0.681659,-2.49128,2.91072,0.0105411,0.887627,1.33213,1.03322,6.09994,4.60911
0.00442523,0.0655777,0.00148893,0.127303,1492.49,0.236938,0.0309877,213.791,114.553,0.450115,6.24161,2.97219,0.124588,0.140783,0.281418,15.8284,0.947382,-2.14541,1.71686,0.00638873,0.612183,2.54226,0.948683,9.3825,9.05248
0.00303983,0.0448348,0.00128677,0.117585,1393.21,0.33869,0.0480239,106.062,102.11,0.508193,7.20974,2.47465,0.140037,0.301028,0.285486,22.5543,1.40905,-3.38419,1.96891,0.00851403,0.716389,2.26596,1.0782,8.74023,4.96937
0.00619974,0.0726035,0.00122625,0.0737992,1270.38,0.201103,0.0708865,198.746,106.955,0.230553,4.04575,1.71188,0.142855,0.251072,0.347807,31.9996,0.658374,-2.32501,2.44925,0.0105692,0.31828,2.93775,0.894307,6.70021,5.54567
0.00434551,0.0371819,0.00128426,0.106101,2234.32,0.162737,0.0728323,167.825,170.133,0.35864,3.83644,1.77708,0.131614,0.319264,0.389744,28.1873,0.87906,-1.51659,1.54677,0.0103059,0.492234,3.16286,0.745048,5.23906,12.483
0.00436214,0.0565715,0.00116796,0.181539,1478.62,0.380749,0.0555646,125.053,79.4096,0.203328,5.24729,2.19997,0.110841,0.205478,0.476348,23.3739,1.39172,-2.13741,2.4588,0.00541418,0.664214,1.64484,0.731413,7.76105,11.9543
0.00426526,0.0518083,0.00125048,0.113641,1310.95,0.240675,0.041466,104.241,106.534,0.407701,4.25259,1.82831,0.0952674,0.311579,0.317349,30.8685,0.608166,-2.5924,2.93112,0.0117679,0.320131,1.24011,0.953702,8.31059,12.4618
0.00545309,0.097436,0.00155144,0.12796,1995.74,0.212482,0.0460092,213.016,121.262,0.504022,5.15745,2.09142,0.11379,0.129043,0.300685,23.2526,1.2841,-3.33419,1.56219,0.0116342,0.888763,3.08911,0.62587,5.40974,9.19432
0.00261533,0.0855203,0.00085983,0.169596,1990.23,0.393946,0.0345991,246.066,99.8828,0.265778,5.03404,2.76075,0.0516748,0.301563,0.563286,29.0464,0.963865,-2.88635,3.11112,0.00717644,0.556724,1.66995,0.92007,5.62736,4.52074
0.00569648,0.0899472,0.00112426,0.138021,1677.5,0.322019,0.0336494,220.635,109.368,0.457587,6.57524,2.58761,0.121414,0.267713,0.371613,35.345,0.932226,-2.73838,2.03283,0.012385,0.394686,1.99565,0.850237,8.10749,13.3618
0.004575,0.0628936,0.00117888,0.0841797,1719.02,0.280886,0.0697665,216.411,169.437,0.510205,5.65832,2.72443,0.0898939,0.336648,0.524169,19.4717,0.560102,-1.24097,1.40968,0.0079349,0.712984,3.29039,0.519733,8.02955,11.649
0.0049869,0.0820746,0.00161121,0.0686578,2107.92,0.322581,0.0551093,115.921,71.2535,0.215134,6.81224,2.2753,0.117246,0.196334,0.268528,29.4533,0.991483,-2.71909,2.7424,0.0111946,0.310323,2.41457,1.15632,4.53367,12.0486
0.00319255,0.0479363,0.00143117,0.0621618,927.385,0.387074,0.0567491,113.207,70.56,0.361587,4.65283,1.52736,0.0781308,0.204297,0.525933,16.1087,0.786543,-2.23053,1.50494,0.00881968,0.414888,1.57576,0.568246,7.27243,9.65673
0.00542427,0.0634236,0.0012656,0.0949419,1721.29,0.204607,0.0492661,106.35,98.8939,0.512616,4.9151,1.39913,0.098308,0.15573,0.60832,20.044,0.966277,-2.35053,2.18955,0.0109638,0.350637,3.21609,1.11849,3.78972,12.7584
0.00255515,0.0355992,0.00155649,0.147351,2335.79,0.277782,0.0382223,129.467,111.444,0.302452,5.66593,2.67846,0.107053,0.126092,0.666936,34.1319,0.571911,-2.66191,1.8513,0.00512978,0.522214,2.26437,1.22721,8.85801,9.53335
0.00525306,0.0595338,0.00124726,0.152959,2209.32,0.213656,0.0649263,227.465,98.4005,0.462356,6.24402,2.37173,0.133515,0.373446,0.31513,35.3198,1.25433,-2.92036,2.02243,0.00951279,0.735361,2.87455,1.28289,8.3856,12.6587
0.0061561,0.0795916,0.00069736,0.153681,944.999,0.18988,0.0601911,214.128,159.076,0.232778,5.81275,2.15584,0.144568,0.255968,0.340263,29.7348,0.834782,-1.51202,1.19208,0.0105533,0.411231,1.20734,0.965115,5.20623,6.68347
0.00653364,0.0602199,0.00130125,0.119882,2228.34,0.200767,0.0537495,136.431,167.358,0.277313,3.35788,1.9237,0.088924,0.204825,0.744585,34.4917,0.879926,-1.6614,2.88255,0.00684229,0.516217,2.76479,0.928996,9.93761,10.5832
0.00515059,0.0675654,0.00142239,0.104239,1733.78,0.200956,0.0542117,186.098,142.883,0.512562,3.17151,1.18843,0.0870501,0.14889,0.275917,18.1587,0.580791,-1.57574,1.46982,0.00939002,0.854867,2.85036,1.09813,6.95753,9.79383
0.00332333,0.0528286,0.00124007,0.160745,1507.37,0.220877,0.034657,220.401,163.85,0.432172,4.03289,1.39367,0.144604,0.153318,0.620407,27.0668,1.322,-1.65692,2.59555,0.00884194,0.664773,3.07807,1.16514,5.48403,11.4436
0.00439644,0.0801691,0.00135088,0.169149,1367.37,0.373986,0.026513,241.693,119.41,0.309763,5.10813,1.33606,0.131248,0.14989,0.696382,24.6331,0.717308,-1.38684,1.28052,0.0122565,0.784315,3.05419,1.07114,5.06224,8.36211
0.00486821,0.0938893,0.00125302,0.134216,1725.15,0.189396,0.0404262,104.015,122.48,0.333608,3.76584,2.28654,0.0615389,0.159773,0.265197,30.3655,1.48162,-1.43877,3.10531,0.0126965,0.487128,3.26188,0.802031,5.90659,7.58621
0.00626111,0.0772089,0.00102917,0.0663628,1126.87,0.145441,0.0515407,240.613,63.7246,0.477542,2.58695,2.34998,0.0637833,0.344775,0.44184,30.5947,1.23901,-2.36975,1.68718,0.00522106,0.681116,2.56198,0.913663,6.64554,6.02446
0.00431055,0.0564888,0.00120746,0.166871,2343.13,0.194232,0.0402601,200.296,134.554,0.503808,5.12722,1.12065,0.105949,0.1769,0.602738,23.9577,0.901487,-1.72273,1.64266,0.0120216,0.554606,3.11057,1.26539,8.1055,12.164
0.00419145,0.0410028,0.00101382,0.15981,1557.7,0.156248,0.0721778,236.799,156.504,0.439214,6.39391,1.02433,0.0689784,0.178665,0.536084,29.9717,1.10498,-3.14992,2.40787,0.00602865,0.459115,3.33609,1.28651,7.05319,10.9799
0.00365697,0.0359523,0.00136466,0.10616,1162.12,0.197704,0.0548727,126.682,162.657,0.302841,7.21284,2.68876,0.125496,0.335542,0.513652,19.3374,0.676957,-3.09949,2.74602,0.010768,0.607501,3.05443,0.86883,9.30855,9.72329
0.0025684,0.0872659,0.000677323,0.176651,1704.7,0.294315,0.0413728,235.176,95.6269,0.455511,5.63192,1.49665,0.111023,0.318853,0.402907,27.0849,0.722184,-2.03073,1.62909,0.0109217,0.668138,3.33574,0.797115,9.81585,11.891
0.00536372,0.094139,0.00137753,0.0674053,1163.4,0.164929,0.0330686,220.322,109.408,0.413493,3.15977,2.19948,0.0537615,0.205081,0.283616,27.5472,0.911814,-1.32805,1.90764,0.0120677,0.749031,2.94886,0.986345,5.50113,4.6211
0.00617664,0.0549544,0.00131618,0.0789768,1803.51,0.271688,0.0356935,262.402,124.922,0.388296,4.58271,1.15127,0.0878093,0.157294,0.463005,22.7897,1.34958,-3.27422,1.78703,0.00488353,0.352206,1.57308,0.990632,8.0476,7.7265
0.0057044,0.0534616,0.000700807,0.162025,1537.7,0.153732,0.0456434,130.667,85.0056,0.286888,4.54498,1.76418,0.0975964,0.297476,0.73099,32.2586,0.548279,-2.43012,1.97916,0.0120812,0.652509,2.16295,0.944297,8.62958,5.41607
0.00518678,0.0885085,0.00115013,0.165612,2212.61,0.264624,0.0499034,99.7806,178.862,0.4864,6.31899,2.00132,0.0908411,0.288616,0.490004,25.8398,1.23622,-3.1825,3.05685,0.00839244,0.649293,1.77386,0.93913,6.90408,7.17413
0.00381504,0.0403441,0.00160483,0.114208,877.881,0.229248,0.0606044,109.02,149.593,0.216258,5.43069,2.97325,0.0869996,0.134571,0.743974,26.931,0.997276,-2.78398,1.81227,0.0119772,0.680617,1.42293,0.868259,5.05515,7.29565
0.00616952,0.0866958,0.00106601,0.180618,1938.29,0.193064,0.0480326,225.685,117.715,0.399696,3.43499,2.80044,0.0651699,0.327834,0.309901,27.5648,1.43595,-1.91426,1.44968,0.0108033,0.880878,3.12757,0.705722,6.39714,9.34933
0.00289236,0.0672873,0.00103443,0.162419,1619.6,0.381555,0.0257699,186.085,116.345,0.356571,6.049,2.33523,0.0922177,0.143656,0.665123,35.4783,1.36982,-3.26024,2.73708,0.00907065,0.77892,1.66888,0.879054,4.9402,10.1337
0.00446991,0.0549821,0.000671559,0.109349,927.651,0.204268,0.0379628,261.993,147.437,0.342237,4.40039,1.51771,0.144539,0.32559,0.447349,28.6224,1.051,-1.55818,1.42856,0.0102969,0.468772,2.5058,1.27696,7.40837,9.21145
0.00324691,0.0444806,0.00130854,0.173749,1984.55,0.345901,0.0685581,181.74,115.582,0.394959,4.12722,2.02474,0.0938198,0.370655,0.612907,26.697,0.85003,-1.88667,1.93515,0.00588092,0.689482,3.08104,1.20907,4.57048,5.55166
0.00366166,0.0500424,0.00107157,0.106892,1551.18,0.266242,0.0401567,264.526,82.597,0.458897,4.10417,2.18624,0.110223,0.314051,0.700201,23.1009,1.13384,-2.94081,1.30803,0.0061763,0.311802,1.66878,0.760916,3.68177,13.1801
0.00434929,0.0476763,0.00106729,0.16474,981.504,0.381367,0.066576,216.067,111.278,0.51545,2.84434,1.81464,0.142496,0.253118,0.639092,24.3495,1.00323,-2.59229,1.78792,0.0085037,0.560483,1.46414,1.11227,4.06218,7.87105
0.00362664,0.0483898,0.00123303,0.150734,2122.27,0.220537,0.0677446,258.866,105.442,0.46343,3.3389,1.06292,0.10547,0.167109,0.460658,14.7606,1.19765,-2.61874,1.87301,0.00498703,0.369661,2.11176,1.06044,5.74207,9.47511
0.00721341,0.0788331,0.00114937,0.173215,2162.26,0.197137,0.0459094,132.639,169.748,0.496301,6.31825,1.08466,0.116833,0.301129,0.637239,20.9807,0.556315,-1.39777,1.15866,0.00879426,0.909189,3.22894,0.854212,4.88387,5.95084
0.00740802,0.0855446,0.000928043,0.175012,2209.2,0.205387,0.0501867,134.639,79.8154,0.522599,5.92437,2.58477,0.0950258,0.361481,0.727797,28.6726,1.15321,-3.53205,2.52715,0.00790459,0.65693,2.70759,0.716127,5.86782,6.05378
0.0044855,0.065397,0.000894673,0.132758,998.626,0.404683,0.0255,258.759,172.06,0.379612,4.03655,2.58951,0.12712,0.233612,0.685735,24.2694,1.49773,-3.09251,1.45127,0.0085895,0.376757,1.658,1.2043,6.19323,8.08282
0.00631097,0.0955298,0.00166227,0.0844408,1439.42,0.140255,0.0729955,157.503,72.3353,0.303914,3.46579,2.72124,0.0649952,0.217132,0.351261,33.7776,1.15625,-3.3881,1.27028,0.00733125,0.583059,1.43962,1.10406,6.97281,8.74297
0.00742281,0.0947685,0.00099204,0.159744,1744.22,0.252185,0.0448105,246.275,67.9892,0.412539,4.88463,1.51242,0.0766055,0.309035,0.25029,23.7554,0.790747,-2.78406,1.7941,0.00537936,0.749289,2.60582,0.971899,5.12953,5.69337
0.00688045,0.0570105,0.00141125,0.128192,2245.38,0.310524,0.0537666,210.292,80.1767,0.388009,3.44835,2.36706,0.11702,0.210589,0.674521,31.9962,1.09016,-2.53627,2.82372,0.00509179,0.780554,3.05595,0.756945,4.83966,11.1093
0.00639941,0.0899344,0.00106876,0.158117,1865.15,0.246545,0.0314116,177.101,85.9483,0.391787,3.10457,1.17176,0.112526,0.349836,0.45535,22.7654,0.757552,-1.83136,2.35135,0.00992601,0.482917,1.53842,1.07916,3.89338,10.5604
0.00691343,0.102095,0.00124581,0.14465,1860.25,0.345503,0.0737589,183.471,73.8872,0.303199,6.7388,2.6144,0.126684,0.205588,0.37285,20.7618,1.10867,-2.90724,1.21149,0.0117583,0.402104,1.43409,0.797366,7.61237,11.468
0.00483398,0.0655709,0.00151358,0.0961257,2307.66,0.363206,0.0303007,183.182,81.3442,0.400291,5.84839,2.81416,0.122441,0.130996,0.401762,17.3224,0.961181,-3.09092,2.99748,0.00948237,0.372311,1.65244,0.915115,5.89198,9.17323
0.00509462,0.0747488,0.00146385,0.156662,1313.43,0.367521,0.0413759,117.101,123.234,0.338664,4.96162,1.72777,0.0521586,0.36258,0.463853,13.3606,0.683651,-1.73559,1.25688,0.00693497,0.833668,2.03544,0.79713,9.30249,8.26261
0.00627714,0.102844,0.000674561,0.157469,1833.61,0.1651,0.0415526,245.433,103.165,0.40914,4.19974,2.74903,0.0756638,0.251334,0.52004,25.5303,0.775969,-1.76798,2.89067,0.00940744,0.911719,1.48057,0.444393,4.8299,10.6964
0.004761,0.0551414,0.00078626,0.183154,2017.14,0.375882,0.0459349,222.278,175.742,0.387594,3.29429,2.98657,0.0755141,0.316476,0.673871,17.9551,1.06855,-1.38165,1.64641,0.00723117,0.478331,3.23024,0.728394,5.82674,10.4298
0.00685651,0.0918145,0.0013447,0.112656,1667.94,0.260755,0.0377702,171.178,141.148,0.295063,5.51485,1.73746,0.0628874,0.260238,0.386068,24.087,0.584541,-2.32748,1.19156,0.00647525,0.558209,2.51156,1.10559,3.9223,6.38387
0.00703407,0.10049,0.000603104,0.144088,1021.68,0.259602,0.0515676,163.53,127.868,0.33546,6.13217,2.03298,0.116516,0.243202,0.702496,36.8137,1.41798,-2.1928,1.59566,0.0103551,0.904412,1.34639,1.22718,9.235,6.64847
0.00442041,0.0658363,0.00168718,0.164252,1680.38,0.222813,0.03423,148.255,118.192,0.281785,6.32342,1.27688,0.106767,0.221732,0.567913,33.2906,1.33592,-2.83369,2.36938,0.00887386,0.601199,1.46829,1.28887,4.09566,5.06889
0.00293078,0.0487025,0.000894996,0.0897403,1318.0,0.204361,0.0380586,214.615,148.619,0.49191,3.65019,1.42853,0.0896393,0.153178,0.289777,14.5589,1.41735,-3.48114,3.14267,0.00747077,0.32477,2.09845,1.02281,7.88926,7.59834
0.00456616,0.0663541,0.00129863,0.169368,961.079,0.334448,0.0392593,223.263,123.453,0.336734,6.65482,1.81756,0.117386,0.341064,0.733294,37.4907,0.864171,-2.78824,2.09793,0.00566679,0.67526,3.22058,0.966772,4.66328,6.63349
0.00441024,0.040052,0.00119588,0.0654741,892.697,0.249784,0.0308124,193.235,171.587,0.245619,2.62285,2.71987,0.124415,0.338466,0.47564,36.5866,0.66381,-1.95392,1.68411,0.00857434,0.772095,2.80576,0.653365,3.87427,5.31859
0.00587605,0.0850479,0.00109066,0.133088,1401.17,0.14085,0.0715291,206.198,114.265,0.356646,5.18394,1.46733,0.0768805,0.278204,0.398239,31.0469,0.674766,-1.38105,2.52063,0.00885366,0.690197,2.10285,1.20432,10.0302,12.5627
0.00268034,0.0569593,0.0012767,0.17983,1874.2,0.342186,0.0533503,140.465,69.9985,0.468128,5.47465,1.15223,0.112038,0.240077,0.611198,25.0531,0.673635,-2.18083,2.29379,0.006853,0.351867,1.29472,1.20357,4.41209,8.99262
0.00618941,0.0831448,0.0012984,0.114367,1680.23,0.331817,0.0569866,132.485,154.034,0.283895,7.43757,1.24513,0.139017,0.312087,0.667706,16.7145,1.32043,-1.55809,2.52321,0.00461628,0.821422,1.44727,1.22,5.97777,5.40974
0.00480343,0.0825273,0.0012792,0.172117,1883.13,0.390747,0.0435,207.103,114.951,0.349961,5.70463,1.7017,0.13668,0.365735,0.39315,24.6131,0.952356,-1.50863,1.16674,0.00948275,0.341248,1.39238,0.939629,5.97123,4.7807
0.00734051,0.101634,0.00167047,0.0871756,1558.4,0.163319,0.0411695,100.463,140.313,0.411865,2.60743,2.82651,0.0946219,0.307636,0.451135,22.3647,0.936806,-1.51188,2.11745,0.00805023,0.583242,2.79437,0.530685,3.6157,12.0761
0.00546352,0.0526302,0.00115664,0.171308,2388.14,0.330126,0.036007,243.359,91.9784,0.263288,6.0353,2.3449,0.0779225,0.152471,0.529923,30.3575,1.30943,-2.19213,1.97911,0.00619513,0.596392,1.41621,1.17641,4.37349,10.1631
0.00494494,0.0527084,0.000712659,0.182056,1921.27,0.16513,0.0452265,185.489,65.0409,0.324039,2.769,1.77756,0.0907668,0.19675,0.497526,30.8133,0.665204,-2.20907,3.3098,0.00579224,0.636263,1.32818,1.07445,8.32255,12.3061
0.00514594,0.0793195,0.00110752,0.15296,2287.51,0.19402,0.0628587,200.104,131.059,0.416095,6.74309,1.3625,0.0859202,0.340476,0.710247,24.2783,1.03744,-3.54462,2.68292,0.00447694,0.602902,3.31944,0.978023,6.14764,10.7654
0.0052831,0.10076,0.00132701,0.138966,1020.37,0.32503,0.0434534,102.146,116.942,0.255043,7.13741,2.51987,0.0616006,0.191152,0.327089,16.791,1.16822,-2.2433,3.16568,0.0126794,0.615818,2.21643,1.06321,3.88635,11.5695
0.00739673,0.10461,0.00118095,0.118405,2144.39,0.365812,0.0529018,256.311,131.289,0.276522,5.60722,2.8476,0.105364,0.139397,0.743644,21.2116,1.20799,-2.94193,1.98362,0.00739375,0.448305,2.94393,1.17526,4.98079,11.3689
0.00400711,0.0473587,0.00101908,0.161938,2029.96,0.171561,0.0740803,141.714,116.202,0.441614,6.1907,1.25707,0.0532143,0.222673,0.474802,23.1718,0.512123,-1.35578,1.3039,0.00505136,0.391962,3.17879,1.04894,6.21343,8.69882
0.00504119,0.0454573,0.00146459,0.146398,2384.42,0.300943,0.064459,131.267,100.306,0.473492,3.10439,1.6042,0.0879998,0.167711,0.265136,23.57,1.01251,-1.30719,2.57403,0.0080923,0.850495,3.08956,1.06216,9.65823,12.8922
0.00563779,0.0605174,0.000693982,0.169874,1738.71,0.211714,0.0377727,198.818,174.575,0.334661,5.73367,1.84769,0.113265,0.305719,0.517217,25.8245,0.921531,-3.04863,3.14189,0.012458,0.751435,1.80457,1.24583,6.32459,9.9058
0.00663084,0.074152,0.00148023,0.0832908,1494.06,0.247784,0.05783,155.596,173.49,0.196924,5.51824,2.05348,0.0956986,0.251398,0.674056,16.7174,1.21066,-1.689,2.36112,0.00647985,0.834467,3.23398,0.873325,6.11226,8.31704
0.00732374,0.0738328,0.00158552,0.066563,1122.56,0.202484,0.0255447,226.979,113.532,0.457432,5.36913,2.78706,0.0575988,0.226554,0.380362,23.373,1.44694,-1.70456,1.50506,0.00850481,0.311385,2.59592,0.625301,7.43433,9.10501
0.00647447,0.0728428,0.000761003,0.148076,2059.06,0.210603,0.0560714,203.544,167.329,0.343299,7.14019,2.86256,0.114628,0.151699,0.440972,24.6895,0.956457,-3.01863,3.30473,0.00831626,0.633238,1.18421,1.12456,8.58259,9.97228
0.00572246,0.0644849,0.000997788,0.177317,2055.39,0.160834,0.0677347,124.515,103.4,0.366359,5.18266,2.99922,0.0925803,0.27746,0.587672,24.895,1.16888,-1.42896,3.16333,0.00897966,0.430982,3.14408,1.09475,3.87562,8.81123
0.00671627,0.0932674,0.00103243,0.136509,1955.42,0.350429,0.0636506,134.107,159.909,0.433581,2.50806,1.42396,0.122209,0.301058,0.401601,21.2619,1.19153,-2.96022,1.50611,0.00858169,0.376719,3.20717,1.26358,6.65433,12.9267
0.00523749,0.0398902,0.00117863,0.114008,1635.59,0.261048,0.0639605,179.171,108.447,0.424558,6.96547,2.79921,0.138811,0.357413,0.619875,25.765,1.41371,-1.52259,1.69384,0.0067674,0.739915,2.93471,1.24711,7.27064,9.60596
0.00721878,0.0885619,0.00134825,0.143032,987.357,0.35623,0.0587618,248.443,75.6383,0.364592,5.46516,2.10368,0.060394,0.186333,0.307946,17.5243,1.47442,-2.54766,3.19682,0.0116353,0.405666,2.37218,0.990166,6.6741,10.0302
0.00562329,0.0876374,0.000809348,0.143921,1476.39,0.264665,0.0473048,177.087,105.381,0.355119,6.15285,1.29914,0.133449,0.26171,0.262051,37.3009,0.562983,-1.39299,2.79178,0.00743024,0.337307,1.66766,0.645919,6.28994,5.55532
0.00536512,0.0691039,0.000837076,0.159501,1882.7,0.18346,0.0740454,114.026,128.85,0.463132,3.6857,1.96506,0.090571,0.311438,0.638652,25.234,0.75551,-2.67968,3.07903,0.0103571,0.715054,2.86906,0.928921,10.1005,10.3341
0.00370201,0.0428387,0.00140397,0.121738,1257.66,0.311149,0.049634,151.674,94.4297,0.442484,3.82986,1.15681,0.0889356,0.356037,0.735606,21.1485,0.738623,-3.0361,2.91146,0.0056247,0.37858,2.31399,1.12307,6.65523,9.14556
0.00518231,0.0874216,0.00158454,0.102055,1023.41,0.231941,0.0701626,113.985,80.87,0.471223,2.74276,1.93932,0.135862,0.340158,0.519339,20.0809,0.911598,-1.48751,2.03779,0.00601316,0.441703,1.87951,0.75523,4.79455,10.8253
0.00632342,0.0686493,0.000629824,0.174008,1633.21,0.260014,0.0339823,153.415,64.7476,0.218194,2.60854,2.80631,0.0806134,0.290778,0.269995,14.1948,1.45283,-2.35729,3.01925,0.00522778,0.867861,2.83395,0.990766,10.4477,12.4087
0.00675778,0.0886351,0.00155201,0.134473,2011.17,0.40226,0.0320505,215.863,122.42,0.509409,6.64173,2.92721,0.108269,0.212271,0.335591,36.909,1.42007,-3.08129,3.02801,0.00524346,0.920922,2.20088,0.614212,9.20339,8.67268
0.00672278,0.0981879,0.00110586,0.13023,1969.72,0.208196,0.0437931,190.707,112.825,0.520963,4.62799,2.9605,0.0953857,0.324804,0.256479,15.0913,0.955426,-1.7894,1.92971,0.00684686,0.35398,2.47309,0.628973,6.38037,8.27463
0.00644419,0.0812822,0.00129201,0.0930929,1632.76,0.190007,0.0457798,234.901,66.5196,0.195227,4.79713,2.82145,0.0929115,0.244311,0.30372,15.3303,0.896351,-1.90598,1.51023,0.0122549,0.614338,3.04109,1.02417,4.61552,6.27018
0.00491437,0.0483216,0.0010933,0.14274,1584.38,0.204628,0.0589249,138.913,136.047,0.46996,4.88985,2.8663,0.123542,0.313616,0.287681,36.8115,0.631301,-3.46745,2.65801,0.00927562,0.560721,3.3248,0.975502,6.07474,13.1463
0.00483822,0.0834128,0.00156015,0.0988854,1362.48,0.295314,0.0365468,115.205,86.6816,0.495915,4.7317,1.30486,0.141743,0.163635,0.259494,37.0203,0.682486,-2.54036,2.27099,0.00921996,0.452884,2.11941,0.913206,7.95894,10.1079
0.00510691,0.0439797,0.000717388,0.143673,1418.86,0.263272,0.0622015,239.006,107.497,0.179572,4.34374,1.68151,0.140652,0.350805,0.484053,22.8099,1.16278,-1.8359,2.03893,0.00941661,0.63284,2.94745,1.25219,7.20879,12.9841
0.00305286,0.0514954,0.0011568,0.165077,1469.55,0.173425,0.0292539,135.471,153.78,0.391333,6.10446,1.99167,0.0568621,0.297683,0.704699,20.5933,0.546864,-3.56751,2.01613,0.00705379,0.767625,2.68414,0.697891,7.39949,13.4351
0.00345818,0.0380368,0.00155684,0.0702585,1811.22,0.145803,0.0324788,196.301,94.3221,0.313853,3.90053,2.0274,0.109906,0.340503,0.398408,17.6379,0.582589,-2.45311,1.63485,0.00624357,0.7684,2.28945,0.782886,6.11094,11.7333
0.00469726,0.0470072,0.00138055,0.120115,1616.19,0.383051,0.049613,209.546,179.468,0.247177,4.67069,2.76392,0.0673847,0.185076,0.273595,37.4999,0.942957,-1.98805,1.45875,0.0077651,0.916848,1.79797,0.53889,9.91148,9.55973
0.00609216,0.0924775,0.00159011,0.18356,1688.38,0.371263,0.0263781,94.9354,99.9316,0.483053,4.78726,2.93623,0.101589,0.336602,0.565773,21.0261,1.26129,-1.95093,2.15195,0.00432577,0.438457,2.52487,0.84936,5.79452,9.97473
0.00677309,0.0673039,0.0015945,0.07851,1012.9,0.401679,0.0474805,265.439,119.347,0.486506,3.93648,2.11639,0.107777,0.156124,0.723505,12.9277,1.06423,-1.63925,2.39794,0.00584891,0.520065,2.81249,0.55385,5.73803,11.8484
0.00369028,0.0372639,0.00156498,0.124492,2031.5,0.1914,0.0691691,235.997,166.112,0.425523,5.33204,2.4724,0.0590133,0.235839,0.349178,21.2737,0.761807,-3.281,3.18728,0.00610991,0.603346,3.06188,0.872455,7.24507,7.03459
0.0026135,0.0388317,0.00136809,0.156201,1387.51,0.225234,0.0288511,247.61,133.749,0.523445,7.37007,1.40919,0.074932,0.234316,0.69847,31.1183,1.11116,-2.39153,1.58503,0.00551751,0.624412,2.42207,0.935331,9.49304,10.0794
0.0054345,0.0859517,0.00161744,0.10336,1392.86,0.192885,0.0552461,110.99,155.361,0.332926,5.84955,1.66088,0.149601,0.326394,0.592764,13.3626,0.527809,-1.59912,1.73602,0.00795108,0.334249,3.2165,1.08668,7.78251,12.684
0.0047259,0.0453005,0.00130204,0.126132,1426.16,0.37808,0.0632646,194.136,144.959,0.243028,5.32742,1.59777,0.0850812,0.256335,0.698059,24.0414,1.03515,-1.55897,2.88688,0.0120729,0.750545,2.79399,0.973852,4.01211,7.31934
0.00656429,0.0839146,0.00144782,0.140427,952.112,0.209229,0.0523475,258.827,102.434,0.415449,5.73984,1.25419,0.0961609,0.318273,0.250328,32.1348,1.00048,-2.53541,1.56331,0.0124359,0.74109,2.54323,1.19064,8.59569,11.7108
0.00548503,0.0471523,0.00140791,0.0972146,2228.19,0.281922,0.0423602,255.683,97.9264,0.484259,4.5112,1.6939,0.073947,0.29311,0.396967,15.049,1.30406,-3.2351,2.69761,0.00855435,0.835831,2.89928,1.24727,5.88277,9.26075
